Ticker,Name,Industry,Sector,Long_Business_Summary,Full_Time_Employees,Audit_Risk,Board_Risk,Compensation_Risk,Shareholder_Rights_Risk,Overall_Risk,Previous_Close,Open,Fifty_Two_Week_Low,Fifty_Two_Week_High,Dividend_Rate,Payout_Ratio,Beta,Trailing_PE,Forward_PE,Volume,Regular_Market_Volume,Average_Volume,Market_Cap,Price_To_Sales_Trailing_12_Months,Fifty_Day_Average,Two_Hundred_Day_Average,Float_Shares,Shares_Outstanding,Shares_Short,Shares_Short_Prior_Month,Held_Percent_Institutions,Short_Ratio,Short_Percent_Of_Float,Implied_Shares_Outstanding,Book_Value,Price_To_Book,Earnings_Quarterly_Growth,Enterprise_Value,Profit_Margins,Net_Income_To_Common,Trailing_EPS,Forward_EPS,PEG_Ratio,Enterprise_To_Revenue,Enterprise_To_EBITDA,Fifty_Two_Week_Change,Last_Dividend_Value,Current_Price,Target_High_Price,Target_Low_Price,Target_Mean_Price,Target_Median_Price,Recommendation_Mean,Recommendation_Key,Number_Of_Analyst_Opinions,Total_Cash,Total_Cash_Per_Share,EBITDA,Total_Debt,Quick_Ratio,Current_Ratio,Total_Revenue,Debt_To_Equity,Revenue_Per_Share,Return_On_Assets,Return_On_Equity,Free_Cash_Flow,Operating_Cash_Flow,Earnings_Growth,Revenue_Growth,Gross_Margins,EBITDA_Margins,Operating_Margins,Trailing_PEG_Ratio
APD,"Air Products and Chemicals, Inc",Specialty Chemicals,Basic Materials,"Air Products and Chemicals, Inc. provides atmospheric gases, process and specialty gases, equipment, and related services in the Americas, Asia, Europe, the Middle East, India, and internationally. The company produces atmospheric gases, including oxygen, nitrogen, and argon; process gases, such as hydrogen, helium, carbon dioxide, carbon monoxide, and syngas; and specialty gases for customers in various industries, including refining, chemical, manufacturing, electronics, energy production, medical, food, and metals. It also designs and manufactures equipment for air separation, hydrocarbon recovery and purification, natural gas liquefaction, and liquid helium and liquid hydrogen transport and storage. The company was founded in 1940 and is headquartered in Allentown, Pennsylvania.",23000,4,5,10,3,7,272.91,273.93,212.24,307.71,7.08,0.6347,0.851,24.555202,20.218702,641346,641346,1515487,60319395840,4.9634156,254.9012,261.1176,221314423,222306000,3411482,2660605,0.84894997,2.21,0.0154,224455008,67.085,4.044645,0.302,73783607296,0.20323999,2462500096,11.05,13.42,3.38,6.071,17.93,-0.047068655,1.77,271.335,355,210,277.51,279,2.4,buy,21,2646400000,11.904,4115099904,14339000320,1.207,1.492,12152800256,87.781,54.644,0.05179,0.16115999,-2761762560,3276600064,0.305,-0.084,0.31402,0.33861,0.22732,1.5143
ABNB,"Airbnb, Inc.",Travel Services,Consumer Cyclical,"Airbnb, Inc., together with its subsidiaries, operates a platform that enables hosts to offer stays and experiences to guests worldwide. The company's marketplace connects hosts and guests online or through mobile devices to book spaces and experiences. It primarily offers private rooms, primary homes, and vacation homes. The company was formerly known as AirBed & Breakfast, Inc. and changed its name to Airbnb, Inc. in November 2010. Airbnb, Inc. was founded in 2007 and is headquartered in San Francisco, California.",6907,9,10,10,10,10,149.57,149.29,113.235,170.1,0,0,1.188,19.93834,29.050783,2173031,2173031,3844388,94426701824,9.220457,151.7546,143.75775,422869465,441500000,13379727,16673190,0.79124,3.04,0.0307,634844032,12.415,11.980669,1.256,86150586368,0.48228002,4938999808,7.46,5.12,1.78,8.412,51.961,0.21473241,0,148.74,200,80,152.42,151.82,2.8,hold,30,11093000192,17.474,1658000000,2289999872,0.797,1.442,10241000448,29.002,16.052,0.045560002,0.74907,3074125056,4220000000,1.301,0.178,0.82863,0.1619,0.04715,13.1455
AKAM,"Akamai Technologies, Inc.",Software - Infrastructure,Technology,"Akamai Technologies, Inc. provides cloud computing, security, and content delivery services in the United States and internationally. The company offers cloud solutions to keep infrastructure, websites, applications, application programming interfaces, and users safe from various cyberattacks and online threats while enhancing performance. It also provides web and mobile performance solutions to enable dynamic websites and applications; media delivery solutions, including video streaming and video player services, game and software delivery, broadcast operations, authoritative domain name system, resolution, and data and analytics; and cloud computing services, such as compute, storage, networking, database, and container management services to build, deploy, and secure applications and workloads. In addition, the company offers content delivery solutions; and an array of service and support to assist customers with integrating, configuring, optimizing, and managing its offerings. It sells its solutions through various channel partners. Akamai Technologies, Inc. was incorporated in 1998 and is headquartered in Cambridge, Massachusetts.",10250,3,2,2,8,3,88.92,89.03,87.59,129.17,0,0,0.685,22.241894,13.193787,611212,611212,1694080,13585153024,3.49845,95.8472,107.9563,149353991,152316992,7800318,7373213,0.9714,4.08,0.059299998,152316992,30.403,2.933592,0.806,16442257408,0.16118999,625940992,4.01,6.76,2.13,4.234,14.801,0.005313754,0,89.19,135,92,115.27,115,2.4,buy,17,1674688000,10.995,1110920960,4572958208,2.956,3.245,3883192064,98.688,25.63,0.048060004,0.14218001,551434752,1466818048,0.79,0.078,0.60271,0.28608,0.16965,1.1623
ALB,Albemarle Corporation,Specialty Chemicals,Basic Materials,"Albemarle Corporation develops, manufactures, and markets engineered specialty chemicals worldwide. It operates through three segments: Energy Storage, Specialties and Ketjen. The Energy Storage segment offers lithium compounds, including lithium carbonate, lithium hydroxide, and lithium chloride; technical services for the handling and use of reactive lithium products; and lithium-containing by-products recycling services. The Specialties segment provides bromine-based specialty chemicals, including elemental bromine, alkyl and inorganic bromides, brominated powdered activated carbon, and other bromine fine chemicals; lithium specialties, such as butyllithium and lithium aluminum hydride; develops and manufactures cesium products for the chemical and pharmaceutical industries; and zirconium, barium, and titanium products for pyrotechnical applications that include airbag initiators. The Ketjen segment offers clean fuels technologies (CFT), which is composed of hydroprocessing catalysts (HPC) together with isomerization and akylation catalysts; fluidized catalytic cracking (FCC) catalysts and additives; and performance catalyst solutions (PCS), which is composed of organometallics and curatives. The company serves the energy storage, petroleum refining, consumer electronics, construction, automotive, lubricants, pharmaceuticals, and crop protection markets. Albemarle Corporation was founded in 1887 and is headquartered in Charlotte, North Carolina.",9000,7,6,5,8,7,94.66,93.55,92.29,247.44,1.6,0.5797,1.614,34.623188,12.157761,1807342,1807342,2643870,11230879744,1.3373778,119.8422,131.8282,117016228,117527000,13591619,13725449,0.96633005,5.57,0.132,117527000,79.109,1.2079536,-0.998,15239505920,0.040170003,325760000,2.76,7.86,2.19,1.815,-48.059,-0.5796999,0.4,95.56,216,81,149.38,145.5,2.3,buy,24,2055812992,17.492,-317096992,3667872000,1.643,2.839,8397686784,31.084,71.548,-0.02676,0.03862,-2525260544,702294976,,-0.473,-0.00485,-0.03776,-0.10560001,1.5193
ARE,Alexandria Real Estate Equities,REIT - Office,Real Estate,"Alexandria Real Estate Equities, Inc. (NYSE: ARE), an S&P 500® company, is a best-in-class, mission-driven life science REIT making a positive and lasting impact on the world. As the pioneer of the life science real estate niche since our founding in 1994, Alexandria is the preeminent and longest-tenured owner, operator, and developer of collaborative life science mega campuses in AAA innovation cluster locations, including Greater Boston, the San Francisco Bay Area, San Diego, Seattle, Maryland, Research Triangle, and New York City. Alexandria has a total market capitalization of $34.4 billion and an asset base in North America of 74.1 million SF as of March 31, 2024, which includes 42.2 million RSF of operating properties, 5.3 million RSF of Class A/A+ properties undergoing construction and one committed near-term project expected to commence construction in the next two years, 2.5 million RSF of priority anticipated development and redevelopment projects, and 24.1 million SF of future development projects. Alexandria has a longstanding and proven track record of developing Class A/A+ properties clustered in life science mega campuses that provide our innovative tenants with highly dynamic and collaborative environments that enhance their ability to successfully recruit and retain world-class talent and inspire productivity, efficiency, creativity, and success. Alexandria also provides strategic capital to transformative life science companies through our venture capital platform. We believe our unique business model and diligent underwriting ensure a high-quality and diverse tenant base that results in higher occupancy levels, longer lease terms, higher rental income, higher returns, and greater long-term asset value.",568,5,10,2,9,9,116.56,117,90.73,135.45,5.2,4.6916,1.133,110.54673,33.413845,311248,311248,800822,20686036992,7.0004625,118.5298,115.8584,172473248,174883008,4281214,4258179,0.97796,5.45,0.0293,174883008,107.045,1.1050026,1.19,36604268544,0.06644,184074000,1.07,3.54,-5.83,12.387,20.516,0.017902374,1.27,118.285,186,127,143.58,140,1.6,buy,12,722176000,4.129,1784144000,12598740992,2.842,3.002,2954952960,55.365,17.26,0.01291,0.01666,1471867520,1666136960,1.205,0.097,0.70539004,0.60378,0.28123,
ALGN,"Align Technology, Inc.",Medical Devices,Healthcare,"Align Technology, Inc. designs, manufactures, and markets Invisalign clear aligners, and iTero intraoral scanners and services for orthodontists and general practitioner dentists in the United States, Switzerland, and internationally. The company's Clear Aligner segment offers comprehensive products, including Invisalign comprehensive package that addresses the orthodontic needs of younger patients, such as mandibular advancement, compliance indicators, and compensation for tooth eruption; and Invisalign First Phase I and Invisalign First Comprehensive Phase 2 package for younger patients generally between the ages of six and ten years, which is a mixture of primary/baby and permanent teeth. The segment also provides Invisalign moderate, lite and express packages, and Invisalign go and Invisalign Go Plus; retention products, Invisalign training, and adjusting tools used by dental professionals during the course of treatment; and Invisalign Palatal Expander, a 3D printed orthodontic device; and 3D printing solutions. Its Imaging Systems and CAD/CAM Services segment offers iTero intraoral scanning system, a single hardware platform for restorative or orthodontic procedures; restorative software for general practitioner dentists, prosthodontists, periodontists, and oral surgeons; and orthodontists software for digital records storage, orthodontic diagnosis, and fabrication of printed models and retainers. This segment also provides Invisalign outcome simulator, a chair-side and cloud-based application for the iTero scanner; Invisalign progress assessment tool; Align Oral Health Suite, a digital interface designed to enhance dental consultations; and TimeLapse technology, which allows doctors or practitioners to compare a patient's historic 3D scans to the present-day scan, as well as subscription software, disposables, rentals, leases, pay per scan, and CAD/CAM software solutions. The company was incorporated in 1997 and is headquartered in Tempe, Arizona.",21670,8,5,9,8,8,242.19,241.45,176.34,413.2,0,0,1.623,39.33223,21.811184,348884,348884,723641,17914032128,4.573939,275.7266,274.6049,70200173,75281696,1501560,1381886,0.88686997,2.25,0.0255,75281696,49.944,4.7645364,0.196,17459982336,0.118030004,462283008,6.05,10.91,2.15,4.458,21.376,-0.2693236,0,237.96,400,250,334.46,340,2.2,buy,13,898905984,11.941,816784000,126416000,1.017,1.226,3916544000,3.362,51.541,0.07021,0.1277,477267616,614545024,0.219,0.058,0.70402,0.20854999,0.15453,1.3362
ALLE,Allegion plc,Security & Protection Services,Industrials,"Allegion plc manufactures and sells mechanical and electronic security products and solutions worldwide. The company offers door controls and systems and exit devices; locks, locksets, portable locks, and key systems and services; electronic security products and access control systems; time, attendance, and workforce productivity systems; doors, accessories, and other. It also provides services and software, which includes inspection, maintenance, and repair services for its automatic entrance solutions; and software as a service, including access control, IoT integration, and workforce management solutions, as well as aftermarket services, design and installation offerings, and locksmith services. The company sells its products and solutions to end-users in commercial, institutional, and residential facilities, including education, healthcare, government, hospitality, retail, commercial office, and single and multi-family residential markets under the CISA, Interflex, LCN, Schlage, SimonsVoss, and Von Duprin brands. It sells its products and solutions through distribution and retail channels, such as specialty distribution, e-commerce, and wholesalers, as well as through various retail channels comprising do-it-yourself home improvement centers, online and e-commerce platforms, and small specialty showroom outlets. Allegion plc was incorporated in 2013 and is headquartered in Dublin, Ireland.",12200,8,3,3,7,6,116.23,117.08,95.94,136.91,1.92,0.2985,1.166,19.41517,15.701187,377349,377349,572024,10406755328,2.8734448,122.4894,118.07975,86902061,87440704,1981126,1694114,0.99156,3.27,0.0297,88090200,15.449,7.703735,0.002,11936132096,0.14929,540700032,6.13,7.58,2.48,3.296,14.273,-0.008022547,0.48,119.015,152,95,134.89,141,2.8,hold,10,391800000,4.481,836300032,2164699904,0.819,1.305,3621700096,160.241,41.249,0.10954001,0.45151,420837504,582700032,0.007,-0.032,0.43678,0.23091,0.19253,1.9961
LNT,Alliant Energy Corporation,Utilities - Regulated Electric,Utilities,"Alliant Energy Corporation operates as a utility holding company that provides regulated electricity and natural gas services in the United States. It operates in three segments: Utility Electric Operations, Utility Gas Operations, and Utility Other. The company, through its subsidiary, Interstate Power and Light Company (IPL), primarily generates and distributes electricity, and distributes and transports natural gas to retail customers in Iowa; sells electricity to wholesale customers in Minnesota, Illinois, and Iowa; and generates and distributes steam in Cedar Rapids, Iowa. Alliant Energy Corporation, through its other subsidiary, Wisconsin Power and Light Company (WPL), generates and distributes electricity, and distributes and transports natural gas to retail customers in Wisconsin; and sells electricity to wholesale customers in Wisconsin. It serves retail customers in the farming, agriculture, industrial manufacturing, chemical, packaging, and food industries, as well as wholesale customers comprising municipalities and rural electric cooperatives. In addition, the company owns and operates a short-line rail freight service in Iowa; a Mississippi River barge, rail, and truck freight terminal in Illinois; freight brokerage services; wind turbine blade recycling services; and a rail-served warehouse in Iowa. Further, it holds interests in a natural gas-fired electric generating unit near Sheboygan Falls, Wisconsin; and a wind farm located in Oklahoma. The company was formerly known as Interstate Energy Corp. and changed its name to Alliant Energy Corporation in May 1999. Alliant Energy Corporation was incorporated in 1981 and is headquartered in Madison, Wisconsin.",3281,2,5,1,3,1,50.95,50.99,45.15,56.26,1.92,0.6682,0.559,18.614546,15.750769,841690,841690,1532496,13124040704,3.2966695,50.3364,49.7902,255630405,256379008,5179691,4365711,0.81426,3.26,0.0232,256379008,26.59,1.9251598,-0.031,22697510912,0.17533001,698000000,2.75,3.25,2.64,5.701,14.045,-0.038134813,0.48,51.19,56,48,53.01,53,2.5,buy,10,32000000,0.125,1616000000,9667000320,0.231,0.558,3980999936,141.807,15.658,0.02763,0.1062,-1072249984,986000000,-0.05,-0.043,0.44134998,0.40592998,0.21531999,2.2879
ALL,Allstate Corporation (The),Insurance - Property & Casualty,Financial Services,"The Allstate Corporation, together with its subsidiaries, provides property and casualty, and other insurance products in the United States and Canada. It operates in five segments: Allstate Protection; Protection Services; Allstate Health and Benefits; Run-off Property-Liability; and Corporate and Other segments. The Allstate Protection segment offers private passenger auto and homeowners insurance; other personal lines products; and commercial lines products through agents, contact centers, and online. The Protection Services segment provides consumer product protection; protection and insurance products, including vehicle service contracts, guaranteed asset protection, road hazard tire and wheel, and paintless dent repair protection; and roadside assistance, device and mobile data collection services, and analytic solutions using automotive telematics information, as well as identity theft protection and remediation services. This segment also offers its products under various brands, including Allstate Protection Plans, Allstate Dealer Services, Allstate Roadside, Arity, Avail, and Allstate Identity Protection. The Allstate Health and Benefits segment provides life, accident, critical illness, short-term disability, and other health insurance products; stop-loss and fully insured group health products to employers; and short-term medical and medicare supplement insurance to individuals. The Run-off Property-Liability segment offers property and casualty insurance coverage that primarily relates to policies written during the 1960s through the mid-1980s. The Corporate and Other segment provides debt services, as well as non-insurance operations. It sells its products through agents, independent agents, call and contact centers, retailers, direct to consumer, wholesale partners, and affinity groups, as well as through online and mobile applications. The Allstate Corporation was founded in 1931 and is headquartered in Northbrook, Illinois.",53000,8,5,9,1,4,160.51,160.67,100.57,177.37,3.68,0.78559995,0.5,35.649887,9.315037,524970,524970,1461256,42997030912,0.7341512,166.6888,147.75044,261946524,263915008,2517701,2061601,0.79043,1.69,0.0109,263915008,63.052,2.583899,,46974050304,0.02305,1219000064,4.57,17.49,0.11,0.802,17.251,0.47310936,0.92,162.92,213,141,189.5,194.5,2,buy,16,5168999936,19.586,2723000064,7939999744,0.236,0.378,58567000064,42.965,223.112,0.01259,0.07285,7650250240,5293000192,,0.107,0.16642,0.046490002,0.10296,
GOOGL,Alphabet Inc.,Internet Content & Information,Communication Services,"Alphabet Inc. offers various products and platforms in the United States, Europe, the Middle East, Africa, the Asia-Pacific, Canada, and Latin America. It operates through Google Services, Google Cloud, and Other Bets segments. The Google Services segment provides products and services, including ads, Android, Chrome, devices, Gmail, Google Drive, Google Maps, Google Photos, Google Play, Search, and YouTube. It is also involved in the sale of apps and in-app purchases and digital content in the Google Play and YouTube; and devices, as well as in the provision of YouTube consumer subscription services. The Google Cloud segment offers infrastructure, cybersecurity, databases, analytics, AI, and other services; Google Workspace that include cloud-based communication and collaboration tools for enterprises, such as Gmail, Docs, Drive, Calendar, and Meet; and other services for enterprise customers. The Other Bets segment sells healthcare-related and internet services. The company was incorporated in 1998 and is headquartered in Mountain View, California.",180895,9,7,10,10,10,179.63,180.15,115.35,180.88,0.8,0,1.01,27.421778,20.789534,10725011,10725011,26475956,2.21E+12,6.95809,169.392,146.5528,11030009320,5873999872,54895314,58724354,0.8089,1.85,0.0094,12381500416,23.653,7.5588717,0.572,2.14E+12,0.25902,82405998592,6.52,8.6,1.2,6.727,19.505,0.51791453,0.2,178.79,225,143,194.26,200,1.9,buy,44,1.08E+11,8.747,1.10E+11,28376000512,1.982,2.149,3.18E+11,9.69,25.374,0.15608,0.29764,55064125440,1.07E+11,0.609,0.154,0.57466,0.34487998,0.32516,1.6173
GOOG,Alphabet Inc.,Internet Content & Information,Communication Services,"Alphabet Inc. offers various products and platforms in the United States, Europe, the Middle East, Africa, the Asia-Pacific, Canada, and Latin America. It operates through Google Services, Google Cloud, and Other Bets segments. The Google Services segment provides products and services, including ads, Android, Chrome, devices, Gmail, Google Drive, Google Maps, Google Photos, Google Play, Search, and YouTube. It is also involved in the sale of apps and in-app purchases and digital content in the Google Play and YouTube; and devices, as well as in the provision of YouTube consumer subscription services. The Google Cloud segment offers infrastructure, cybersecurity, databases, analytics, AI, and other services; Google Workspace that include cloud-based communication and collaboration tools for enterprises, such as Gmail, Docs, Drive, Calendar, and Meet; and other services for enterprise customers. The Other Bets segment sells healthcare-related and internet services. The company was incorporated in 1998 and is headquartered in Mountain View, California.",180895,9,7,10,10,10,180.26,181.29,115.83,182.512,0.8,0,1.01,27.630169,21.028555,10712696,10712696,19597732,2.22E+12,6.9925137,170.955,147.8892,11030009320,5616999936,38043235,36944458,0.61826,1.78,,12575099904,23.653,7.6279964,0.572,2.15E+12,0.25902,82405998592,6.53,8.58,1.21,6.751,19.576,0.5136452,0.2,180.425,205,145,185.79,190.5,1.8,buy,12,1.08E+11,8.747,1.10E+11,28376000512,1.982,2.149,3.18E+11,9.69,25.374,0.15608,0.29764,55064125440,1.07E+11,0.609,0.154,0.57466,0.34487998,0.32516,1.624
MO,"Altria Group, Inc.",Tobacco,Consumer Defensive,"Altria Group, Inc., through its subsidiaries, manufactures and sells smokeable and oral tobacco products in the United States. The company offers cigarettes primarily under the Marlboro brand; large cigars and pipe tobacco under the Black & Mild brand; moist smokeless tobacco and snus products under the Copenhagen, Skoal, Red Seal, and Husky brands; oral nicotine pouches under the on! brand; and e-vapor products under the NJOY ACE brand. It sells its products to distributors, as well as large retail organizations, such as chain stores. The company was founded in 1822 and is headquartered in Richmond, Virginia.",6400,4,1,2,6,2,45.74,45.99,39.07,47.19,3.92,0.8117,0.668,9.695606,8.74434,5160300,5160300,10931996,79603564544,3.8914533,44.5514,42.386,1714551873,1717629952,35042610,48022125,0.62221,3.01,0.020399999,1717629952,-2.977,,0.191,1.00E+11,0.41416,8453000192,4.78,5.3,2.39,4.891,8.13,0.0334388,0.98,46.345,73,36,46.86,45.64,2.7,hold,13,3608000000,2.101,12305999872,25041999872,0.353,0.475,20455999488,,11.557,0.20499,,13445874688,9180000256,0.21,-0.01,0.69447,0.60158,0.57706,
